sentence,page,x_coord,y_coord,doc_name,embedding_index
car la popularisation de ses applications,4,82.2,344.16392,Présentation globale _ Two-i 2,10283
impactera tôt ou tard le quotidien de la plupart d’entre,4,82.2,368.16392,Présentation globale _ Two-i 2,10284
ThCies ddooccuummeenntt eiss tcocnofnidfiednetniatile alnedt,5,700.72,23.564120000000003,Présentation globale _ Two-i 2,10285
pprrooppreiérttyé odfe T,5,700.72,23.564120000000003,Présentation globale _ Two-i 2,10286
youtube.com/c/twoitech,5,759.7,91.43988000000002,Présentation globale _ Two-i 2,10287
Inside Two-i est une série de vidéos qui donne un aperçu,5,82.2,145.62392,Présentation globale _ Two-i 2,10288
de ce qui se passe en coulisse,5,82.2,169.62392,Présentation globale _ Two-i 2,10289
L'équipe de Two-i invite les passionnés de technologie à,5,82.2,203.64392000000004,Présentation globale _ Two-i 2,10290
"se joindre à la conversation et à parler de tout,",5,82.2,227.64392000000004,Présentation globale _ Two-i 2,10291
"de leur passion, de leur créativité et des défis",5,82.2,251.64392000000004,Présentation globale _ Two-i 2,10292
qu'ils rencontrent en travaillant dans le domaine de la,5,82.2,275.64392,Présentation globale _ Two-i 2,10293
"tech, de leur réflexion hors des sentiers battus et de leur",5,82.2,299.64392,Présentation globale _ Two-i 2,10294
participation à l'innovation.,5,82.2,323.62804,Présentation globale _ Two-i 2,10295
la connaissance de l'équipe et découvrez ce sur,5,82.2,357.62392,Présentation globale _ Two-i 2,10296
quoi elle travaille.,5,82.2,381.62392,Présentation globale _ Two-i 2,10297
ThCies ddooccuummeenntt eiss tcocnofnidfiednetniatile alnedt,6,700.72,23.564120000000003,Présentation globale _ Two-i 2,10298
pprrooppreiérttyé odfe T,6,700.72,23.564120000000003,Présentation globale _ Two-i 2,10299
youtube.com/c/twoitech,6,759.7,91.43988000000002,Présentation globale _ Two-i 2,10300
est un ensemble de séminaires et de cours,6,82.2,102.16392000000002,Présentation globale _ Two-i 2,10301
qui fournit des connaissances sur la technologie,6,82.2,126.16392000000002,Présentation globale _ Two-i 2,10302
"d'analyse de contenu vidéo,",6,82.2,150.16392000000002,Présentation globale _ Two-i 2,10303
ainsi que les meilleures pratiques,6,82.2,150.16392000000002,Présentation globale _ Two-i 2,10304
Ces cours portent sur :,6,82.2,208.20392,Présentation globale _ Two-i 2,10305
Une introduction à l'intelligence artificielle et à la vision,6,82.2,242.16392,Présentation globale _ Two-i 2,10306
La mise en place et l'utilisation de la solutions logicielles,6,82.2,290.16392,Présentation globale _ Two-i 2,10307
Un aperçu des éléments à prendre en compte,6,109.2,314.16392,Présentation globale _ Two-i 2,10308
dans le choix du matériel,6,109.2,338.16392,Présentation globale _ Two-i 2,10309
pour permettre les meilleures,6,109.2,338.16392,Présentation globale _ Two-i 2,10310
performances logicielles,6,109.2,362.16392,Présentation globale _ Two-i 2,10311
• Illustré par des cas d’usage et questions-réponses.,6,82.2,386.16392,Présentation globale _ Two-i 2,10312
PRODUITS & SERVICES,7,169.26,212.8,Présentation globale _ Two-i 2,10313
"Selon les cas d’usage, le logiciel embarque différentes",7,297.48,302.75,Présentation globale _ Two-i 2,10314
afin d’assurer une pertinence optimale.,7,295.78,329.75,Présentation globale _ Two-i 2,10315
ThCies ddooccuummeenntt eiss tcocnofnidfiednetniatile alnedt,8,700.72,23.564120000000003,Présentation globale _ Two-i 2,10316
pprrooppreiérttyé odfe T,8,700.72,23.564120000000003,Présentation globale _ Two-i 2,10317
"En 2019, Two-i a développé, l'une des solutions de",8,82.2,137.88392,Présentation globale _ Two-i 2,10318
vidéoprotection tout-en-un les plus complètes disponibles,8,82.2,161.88392,Présentation globale _ Two-i 2,10319
Two-i a été primé aux Milipol Innovation,8,82.2,185.88392,Présentation globale _ Two-i 2,10320
Awards 2019 dans la catégorie des villes sûres,8,82.2,209.88392,Présentation globale _ Two-i 2,10321
"La solution éponyme Two-i, est une solution logicielle tout-",8,82.2,267.92392,Présentation globale _ Two-i 2,10322
"-un, proposant notamment :",8,82.2,291.92392,Présentation globale _ Two-i 2,10323
- Des outils permettant une meilleure gestion de la sureté,8,82.2,315.92392,Présentation globale _ Two-i 2,10324
et de la mobilité,8,109.2,339.92392,Présentation globale _ Two-i 2,10325
- Un outil de recherche et d'investigation vidéo basé sur,8,82.2,363.92392,Présentation globale _ Two-i 2,10326
- Une solution logicielle autonome spécialisée dans la,8,82.2,411.92392,Présentation globale _ Two-i 2,10327
détection d'intrusions.,8,109.2,435.92392,Présentation globale _ Two-i 2,10328
Guillaume Cazenave reçoit le prix Milipol de l'innovation,8,523.5,447.00392,Présentation globale _ Two-i 2,10329
dans la catégorie des villes sûres et intelligentes,8,523.5,463.02392,Présentation globale _ Two-i 2,10330
ThCies ddooccuummeenntt eiss tcocnofnidfiednetniatile alnedt,9,700.72,23.564120000000003,Présentation globale _ Two-i 2,10331
pprrooppreiérttyé odfe T,9,700.72,23.564120000000003,Présentation globale _ Two-i 2,10332
ThCies ddooccuummeenntt eiss tcocnofnidfiednetniatile alnedt,10,700.72,23.564120000000003,Présentation globale _ Two-i 2,10333
pprrooppreiérttyé odfe T,10,700.72,23.564120000000003,Présentation globale _ Two-i 2,10334
ThCies ddooccuummeenntt eiss tcocnofnidfiednetniatile alnedt,11,700.72,23.564120000000003,Présentation globale _ Two-i 2,10335
pprrooppreiérttyé odfe T,11,700.72,23.564120000000003,Présentation globale _ Two-i 2,10336
L Y S E V I D É O T,11,205.14,96.59587999999997,Présentation globale _ Two-i 2,10337
Analyse vidéo médico-,11,219.76,132.11988000000002,Présentation globale _ Two-i 2,10338
L'intelligence Cartographie,11,219.76,132.11988000000002,Présentation globale _ Two-i 2,10339
Analyse en temps réel,11,33.02,141.09987999999998,Présentation globale _ Two-i 2,10340
Anonymisation & Intimité,11,33.02,141.09987999999998,Présentation globale _ Two-i 2,10341
légale d'entreprise,11,271.96,148.91987999999998,Présentation globale _ Two-i 2,10342
Rapidité de la recherche Données historiques,11,78.16,293.16212,Présentation globale _ Two-i 2,10343
Flou de détection,11,78.16,293.16212,Présentation globale _ Two-i 2,10344
Recherche par critère,11,83.78,324.04212,Présentation globale _ Two-i 2,10345
Anonymisation vidéo,11,83.78,324.04212,Présentation globale _ Two-i 2,10346
Carte de chaleur,11,83.78,324.04212,Présentation globale _ Two-i 2,10347
Mobilité Données prévisionnelles,11,79.66,355.40212,Présentation globale _ Two-i 2,10348
la Comparison Accèsà,11,213.12,398.22412,Présentation globale _ Two-i 2,10349
Rechercher zones à risque Respect du Utilisation,11,32.44,404.74412,Présentation globale _ Two-i 2,10350
Visualisation personne temporelleet l’information,11,32.44,404.74412,Présentation globale _ Two-i 2,10351
d'accident d'intrusion l'objet d'intérêt (histoire,11,34.48,416.74412,Présentation globale _ Two-i 2,10352
simplifié d'intérêt sectorielle,11,34.48,416.74412,Présentation globale _ Two-i 2,10353
imédiatement piétonne,11,34.48,416.74412,Présentation globale _ Two-i 2,10354
Surveillance Sécurité des méthodede,11,28.84,483.20412,Présentation globale _ Two-i 2,10355
La solution TWO-I,12,241.14,212.8,Présentation globale _ Two-i 2,10356
"Logiciel global pour faciliter la sécurité, la connectivité",12,278.0,295.63,Présentation globale _ Two-i 2,10357
Visualiser l’ensemble de vos séquences vidéo et alertes,13,280.68,295.63,Présentation globale _ Two-i 2,10358
temps réel grâce à l’analyse de contenu vidéo basé sur l’IA.,13,279.6,322.63,Présentation globale _ Two-i 2,10359
ThCies ddooccuummeenntt eiss tcocnofnidfiednetniatile alnedt,14,700.72,23.564120000000003,Présentation globale _ Two-i 2,10360
pprrooppreiérttyé odfe T,14,700.72,23.564120000000003,Présentation globale _ Two-i 2,10361
La solution TWO-I : les choses,14,73.2,29.674120000000016,Présentation globale _ Two-i 2,10362
"La solution TWO-I est une solution logicielle complète d'analyse de contenu vidéo, dotée",14,82.2,107.80392,Présentation globale _ Two-i 2,10363
"des algorithmes, de la collecte de données, de l'analyse et des options d'affichage.",14,82.2,131.82392,Présentation globale _ Two-i 2,10364
"Cette solution logicielle a été spécialement conçue pour la sécurité, la connectivité et la",14,82.2,165.84392000000005,Présentation globale _ Two-i 2,10365
"proactivité des villes actuelles, facilitant la résolution de problèmes allant de la gestion",14,82.2,189.84392000000005,Présentation globale _ Two-i 2,10366
des routes et des déchets à l'analyse comparative des niveaux de bien-être,14,82.2,213.84392000000005,Présentation globale _ Two-i 2,10367
La solution TWO-I a été conçu pour collecter et agréger les résultats de plusieurs sites,14,82.2,271.80392,Présentation globale _ Two-i 2,10368
sur un seul écran,14,82.2,295.80392,Présentation globale _ Two-i 2,10369
afin de prendre les décisions les plus pertinentes et les,14,82.2,295.80392,Présentation globale _ Two-i 2,10370
ThCies ddooccuummeenntt eiss tcocnofnidfiednetniatile alnedt,15,700.72,23.564120000000003,Présentation globale _ Two-i 2,10371
pprrooppreiérttyé odfe T,15,700.72,23.564120000000003,Présentation globale _ Two-i 2,10372
La solution TWO-I: aperçu,15,73.2,29.674120000000016,Présentation globale _ Two-i 2,10373
CENTRE DE CONTRÔLE GLOBAL,15,82.48,102.90804000000004,Présentation globale _ Two-i 2,10374
La solution TWO-I a la capacité de collecter et d'agréger les résultats de L'unité de calcul a été construite pour qu’elle,15,82.48,146.92392,Présentation globale _ Two-i 2,10375
plusieurs villes sur une seule plateforme et en un seul endroit.,15,82.48,170.92392,Présentation globale _ Two-i 2,10376
s’adapte à vos besoins.,15,82.48,170.92392,Présentation globale _ Two-i 2,10377
Elle peut être alimentée,15,82.48,170.92392,Présentation globale _ Two-i 2,10378
par tous les algorithmes actuellement,15,604.28,194.92392,Présentation globale _ Two-i 2,10379
"Le logiciel et le matériel ont été créés pour être développés par Two-i, ainsi que les algorithmes",15,82.48,214.98392,Présentation globale _ Two-i 2,10380
Il est possible d'ajouter un grand nombre de caméras sans affecter le à la demande.,15,82.48,238.98392,Présentation globale _ Two-i 2,10381
réseau/performance de l'utilisateur ou le système de gestion vidéo déjà en place.,15,82.48,262.98392,Présentation globale _ Two-i 2,10382
ThCies ddooccuummeenntt eiss tcocnofnidfiednetniatile alnedt,16,700.72,23.564120000000003,Présentation globale _ Two-i 2,10383
pprrooppreiérttyé odfe T,16,700.72,23.564120000000003,Présentation globale _ Two-i 2,10384
STRUCTURE TECHNIQUE,16,29.54,82.86392000000001,Présentation globale _ Two-i 2,10385
Ce tableau présente la liste des principaux algorithmes,16,29.54,116.88392,Présentation globale _ Two-i 2,10386
Live Stats Map Search,16,476.64,127.98412000000002,Présentation globale _ Two-i 2,10387
dans la solution logicielle TWO-I,16,29.54,140.88392,Présentation globale _ Two-i 2,10388
"conçue pour la sécurité, la connectivité et la proactivité des",16,29.54,164.88392,Présentation globale _ Two-i 2,10389
villes modernes.,16,29.54,188.88392,Présentation globale _ Two-i 2,10390
VisionDiurne Visionnocturne,16,399.02,205.88612,Présentation globale _ Two-i 2,10391
Animal Véhicules,16,248.82,235.57910000000004,Présentation globale _ Two-i 2,10392
Sacados Véhicules Humain,16,526.86,266.62612,Présentation globale _ Two-i 2,10393
Face Partiesducorps,16,143.7,316.32612,Présentation globale _ Two-i 2,10394
Scene Mouvement Derive,16,463.86,468.82412,Présentation globale _ Two-i 2,10395
Système multi-critèresalertes,16,170.22,488.974,Présentation globale _ Two-i 2,10396
Développementsurdemande,16,170.22,510.132,Présentation globale _ Two-i 2,10397
Zone Persistance Abandonné,16,376.58,517.78412,Présentation globale _ Two-i 2,10398
Absence Direction,16,376.58,517.78412,Présentation globale _ Two-i 2,10399
Technologie utilisant la vision par ordinateur et l'apprentissage,17,273.66,302.75,Présentation globale _ Two-i 2,10400
pour fournir un produit multifonctionnel et polyvalent.,17,273.66,329.75,Présentation globale _ Two-i 2,10401
ThCies ddooccuummeenntt eiss tcocnofnidfiednetniatile alnedt,18,700.72,23.564120000000003,Présentation globale _ Two-i 2,10402
pprrooppreiérttyé odfe T,18,700.72,23.564120000000003,Présentation globale _ Two-i 2,10403
La page LIVE est un système de notification et d'alerte en temps,18,82.2,197.66392,Présentation globale _ Two-i 2,10404
Elle permet à l'utilisateur de définir des critères,18,82.2,221.66392,Présentation globale _ Two-i 2,10405
pour le déclenchement des alertes,18,82.2,245.66392,Présentation globale _ Two-i 2,10406
notifications et de choisir la ou les zones qui l'intéressent.,18,82.2,269.66392,Présentation globale _ Two-i 2,10407
Une zone peut se référer à un point dans une image ou au champ,18,82.2,303.68392,Présentation globale _ Two-i 2,10408
de vision d'une ou plusieurs caméras,18,82.2,327.68392,Présentation globale _ Two-i 2,10409
Les alertes peuvent,18,82.2,327.68392,Présentation globale _ Two-i 2,10410
"également être triées en fonction des niveaux de risque, des",18,82.2,351.68392,Présentation globale _ Two-i 2,10411
"caméras, des zones et des périodes.",18,82.2,375.68392,Présentation globale _ Two-i 2,10412
ThCies ddooccuummeenntt eiss tcocnofnidfiednetniatile alnedt,19,700.72,23.564120000000003,Présentation globale _ Two-i 2,10413
pprrooppreiérttyé odfe T,19,700.72,23.564120000000003,Présentation globale _ Two-i 2,10414
DETECTIONS DE STATIONEMENT,19,78.82,100.25,Présentation globale _ Two-i 2,10415
DETECTIONS DE RASSEMBLEMENT,19,76.54,311.41,Présentation globale _ Two-i 2,10416
DETECTIONS DE DEPOT D’ORDURE HORS CIRCUIT DE COLLECT,19,76.54,311.41,Présentation globale _ Two-i 2,10417
ThCies ddooccuummeenntt eiss tcocnofnidfiednetniatile alnedt,20,700.72,23.564120000000003,Présentation globale _ Two-i 2,10418
pprrooppreiérttyé odfe T,20,700.72,23.564120000000003,Présentation globale _ Two-i 2,10419
La page STATS permet l'agrégation et l'analyse des données,20,82.2,197.66392,Présentation globale _ Two-i 2,10420
dans l'espace et le temps,20,82.2,221.66392,Présentation globale _ Two-i 2,10421
Elle permet à l'utilisateur de choisir,20,82.2,221.66392,Présentation globale _ Two-i 2,10422
les données qui le concernent (en fonction de critères,20,82.2,245.66392,Présentation globale _ Two-i 2,10423
"Les algorithmes sont en fonctionnement continu, l'utilisateur",20,82.2,303.68392,Présentation globale _ Two-i 2,10424
peut donc avoir accès à toutes les statistiques disponibles,20,82.2,327.68392,Présentation globale _ Two-i 2,10425
ThCies ddooccuummeenntt eiss tcocnofnidfiednetniatile alnedt,21,700.72,23.564120000000003,Présentation globale _ Two-i 2,10426
pprrooppreiérttyé odfe T,21,700.72,23.564120000000003,Présentation globale _ Two-i 2,10427
STATISTIQUE DE CONCENTRATION,21,94.78,88.57412,Présentation globale _ Two-i 2,10428
STATISTIQUE DE DES ALERTES,21,492.14,97.25,Présentation globale _ Two-i 2,10429
STATISTIQUE DE MOBILITE,21,105.7,308.41,Présentation globale _ Two-i 2,10430
STATISTIQUE DE GLOBALE,21,494.44,313.95000000000005,Présentation globale _ Two-i 2,10431
ThCies ddooccuummeenntt eiss tcocnofnidfiednetniatile alnedt,22,700.72,23.564120000000003,Présentation globale _ Two-i 2,10432
pprrooppreiérttyé odfe T,22,700.72,23.564120000000003,Présentation globale _ Two-i 2,10433
La page MAP est un système d'affichage cartographique de,22,82.2,197.66392,Présentation globale _ Two-i 2,10434
géolocalisation.,22,82.2,221.66392,Présentation globale _ Two-i 2,10435
Elle offre une visualisation du système d'alerte,22,82.2,221.66392,Présentation globale _ Two-i 2,10436
ainsi qu'une représentation statistique élaborée de,22,82.2,245.66392,Présentation globale _ Two-i 2,10437
grands territoires.,22,82.2,269.66392,Présentation globale _ Two-i 2,10438
"Dès qu'un événement important se produit, un panneau",22,82.2,303.68392,Présentation globale _ Two-i 2,10439
virtuel apparaît,22,82.2,327.68392,Présentation globale _ Two-i 2,10440
précisant le type d'alerte et le lieu,22,82.2,327.68392,Présentation globale _ Two-i 2,10441
exact où l'événement s'est produit,22,82.2,351.68392,Présentation globale _ Two-i 2,10442
Outil de recherche et d'investigation de contenu vidéo basé sur,23,268.04,295.63,Présentation globale _ Two-i 2,10443
ThCies ddooccuummeenntt eiss tcocnofnidfiednetniatile alnedt,24,700.72,23.564120000000003,Présentation globale _ Two-i 2,10444
pprrooppreiérttyé odfe T,24,700.72,23.564120000000003,Présentation globale _ Two-i 2,10445
A POSTERIORI: les choses,24,73.2,29.674120000000016,Présentation globale _ Two-i 2,10446
A POSTERIORI est un logiciel de traitement et d'analyse de séquences,24,82.2,169.00392,Présentation globale _ Two-i 2,10447
vidéo enregistrées.,24,82.2,193.00392,Présentation globale _ Two-i 2,10448
Cette solution logicielle permet aux utilisateurs d’afficher les éléments,24,82.2,227.04392,Présentation globale _ Two-i 2,10449
recherchés en fonction de critères pertinents et de visualiser le résultat,24,82.2,251.04392,Présentation globale _ Two-i 2,10450
Les utilisateurs de A POSTERIORI ont un accès complet à la bibliothèque,24,82.2,309.00392,Présentation globale _ Two-i 2,10451
de détections et de fonctions d'analyse,24,82.2,333.00392,Présentation globale _ Two-i 2,10452
comme l'affichage des images de,24,82.2,333.00392,Présentation globale _ Two-i 2,10453
